"","mean_Normal","mean_Tumor","over_10_normal","over_10_tumor","normal_sample","tumor_sample","log2foldChange","pValues","FDR"
"ENSG00000008438.5",0.385873125947461,0.087306665737141,26,34,58,513,-2.14396286034209,1.20340085508733e-12,4.54514180184251e-12
"ENSG00000008441.18",219.757644396121,82.6312552667913,58,513,58,513,-1.41115386192705,6.47987324963553e-27,1.20599172919812e-25
"ENSG00000008513.16",114.897919539292,108.420793452866,58,513,58,513,-0.0837112051804313,0.00338847864943474,0.00507160535666836
"ENSG00000008516.17",5.36961257084037,3.13662268910769,58,512,58,513,-0.775606003578536,6.3102480982546e-07,1.38560397116892e-06
"ENSG00000008517.18",91.4774279880405,90.207064483294,58,513,58,513,-0.0201753817517066,0.0411802375055507,0.0537637707771474
"ENSG00000008710.20",51.8814113940616,40.9236061859313,58,513,58,513,-0.34228444664436,9.75565840178787e-05,0.00017314215323936
"ENSG00000008735.14",3.82484469598511,10.835327014437,58,512,58,513,1.50226962028335,0.000687655319485487,0.00111619044312106
"ENSG00000008838.20",89.099542612614,93.4804487315083,58,513,58,513,0.069246633690803,0.0225470939022311,0.0304644649460586
"ENSG00000008853.17",162.049447636666,97.3497483769131,58,513,58,513,-0.735184947997848,1.61942098360668e-14,7.31947045329084e-14
"ENSG00000008869.12",47.8062476381117,37.1219530509046,58,513,58,513,-0.36492655632886,1.45722500243944e-10,4.46578284643418e-10
"ENSG00000008952.17",232.650651099022,200.330548693293,58,513,58,513,-0.215782788078638,4.85720932637021e-06,9.78301382628038e-06
"ENSG00000008988.11",755.093729031875,885.773660901301,58,513,58,513,0.230282362465535,0.10340147153239,0.127183567656573
"ENSG00000009307.16",638.631355271267,526.97720687685,58,513,58,513,-0.277242824589949,1.17493799891392e-10,3.63379174631692e-10
"ENSG00000009335.18",87.3673631097988,107.119050942999,58,513,58,513,0.294048730454323,0.000555637857368676,0.000911030843678151
"ENSG00000009413.16",41.7051856333822,23.1043504221073,58,513,58,513,-0.852062251130383,1.24738018985174e-20,1.0352229899459e-19
"ENSG00000009694.13",2.20185378963577,10.5718339293103,58,453,58,513,2.26343508980107,0.0139636225633142,0.0194085478446234
"ENSG00000009709.12",0.135499965406188,13.0244000149316,4,205,58,513,6.58678062102882,4.18766336255847e-09,1.12321851471763e-08
"ENSG00000009724.17",1.88964988232824,1.13952907810443,57,467,58,513,-0.729681214857955,3.07896020167498e-10,9.16389629265678e-10
"ENSG00000009765.15",5.62097907797605,14.2518232244403,58,481,58,513,1.34225314378145,0.358952275050793,0.402582511406227
"ENSG00000009780.16",21.0587837122605,14.7540126183854,58,513,58,513,-0.513314738701121,3.2487956144113e-19,2.34152415581932e-18
"ENSG00000009790.15",6.65925831702522,9.14907484771179,58,513,58,513,0.458264361456908,0.0305053554183463,0.0405614884925134
"ENSG00000009830.12",17.0229641233501,25.4783401398863,58,513,58,513,0.581789023969341,1.57751635419537e-14,7.13867635226674e-14
"ENSG00000009844.16",38.7362022577561,43.2546462733856,58,513,58,513,0.159172593303493,0.31992356071305,0.362278160016909
"ENSG00000009950.16",4.17686732949416,3.32030434607469,58,487,58,513,-0.331105831581982,6.52513015066159e-10,1.88582010367468e-09
"ENSG00000009954.11",95.7945372701305,123.192539199613,58,513,58,513,0.362899592982909,1.70287570391707e-06,3.58383705366844e-06
"ENSG00000010017.13",37.6197407908578,52.2338190393618,58,513,58,513,0.473494280834839,1.16007650788528e-09,3.2847138239022e-09
"ENSG00000010030.14",7.20180570249615,13.2040493567789,58,513,58,513,0.874549853783058,5.41870407804822e-07,1.19826099617546e-06
"ENSG00000010072.16",10.3728187976592,14.686956562575,58,513,58,513,0.501727473377625,4.76472642827348e-13,1.87123542248956e-12
"ENSG00000010165.20",34.5923375091366,49.9629751767878,58,513,58,513,0.53040688429192,3.76678471512147e-15,1.81438995033439e-14
"ENSG00000010219.13",14.0342282134915,12.8284072894943,58,513,58,513,-0.129607663889544,0.0015676512899829,0.0024433275020331
"ENSG00000010244.19",103.788276247388,144.812643715001,58,513,58,513,0.480544082405236,1.95866258528453e-23,2.27028372628254e-22
"ENSG00000010256.11",115.609064083168,148.741608516828,58,513,58,513,0.36355376517615,1.08888363149027e-05,2.12213028277516e-05
"ENSG00000010270.14",62.295811519543,51.0786972106196,58,513,58,513,-0.286413437605061,2.24325684347223e-07,5.14261781133907e-07
"ENSG00000010278.15",595.480291370533,386.830331620607,58,513,58,513,-0.622352838040941,2.22792176266818e-15,1.09793658020541e-14
"ENSG00000010282.15",0.294124368678263,1.46033035867701,21,126,58,513,2.31179655130889,1.22391649284315e-05,2.37436361389738e-05
"ENSG00000010292.13",44.8761325602235,96.3369547002114,58,513,58,513,1.10214097035429,5.7885203252298e-18,3.70855347594435e-17
"ENSG00000010295.20",17.6541213717102,12.2289677486193,58,513,58,513,-0.529702390749036,2.25369084597643e-11,7.48719523738619e-11
"ENSG00000010310.9",3.58181633831211,5.86057166952184,58,511,58,513,0.710350035814893,0.00369329961285638,0.00550366657811342
"ENSG00000010318.21",3.89672641231135,3.6353827831129,58,513,58,513,-0.100155365064511,0.00382410038213342,0.00568953635491241
"ENSG00000010319.7",80.6304871966218,8.92594728189447,58,512,58,513,-3.17524824845127,2.95898412873922e-32,2.10432687009145e-30
"ENSG00000010322.16",111.028137057818,84.0187055346461,58,513,58,513,-0.402142870989039,4.24226610965633e-11,1.3732027537881e-10
"ENSG00000010327.10",68.6267137118502,71.4709014076658,58,513,58,513,0.0585857131700455,0.880192900615194,0.896314400385872
"ENSG00000010361.14",13.3060276273674,11.2942697241257,58,513,58,513,-0.236488943742405,0.00170390313329237,0.00264141221785553
"ENSG00000010379.16",1.92855493612591,0.316684848109671,58,189,58,513,-2.60640049473377,2.26652493616992e-31,1.15716240029126e-29
"ENSG00000010404.18",11.3056807946311,10.8980098610546,58,513,58,513,-0.0529831680810056,0.00370321489609356,0.00551718890106093
"ENSG00000010438.17",0.0851200065625101,2.98421616358559,3,252,58,513,5.13170996961405,3.6000576153218e-15,1.73854825066755e-14
"ENSG00000010539.12",8.47495690690709,10.5478892249906,58,513,58,513,0.315676387436918,3.295725739441e-06,6.74621176711472e-06
"ENSG00000010610.10",209.017121838995,119.465719106004,58,513,58,513,-0.807024433138745,1.69332833962608e-18,1.1420283291819e-17
"ENSG00000010626.15",28.6480750583947,15.1752421176636,58,513,58,513,-0.916718669111176,8.83161403416311e-08,2.10250581043734e-07
"ENSG00000010671.16",37.9879741174099,14.6770206946784,58,513,58,513,-1.37198363216429,9.83951534958358e-27,1.78074870209498e-25
"ENSG00000010704.18",17.6398908149091,22.4421505930189,58,513,58,513,0.347369302458893,0.00336110967925637,0.00503236379317884
"ENSG00000010803.16",37.1685417914957,36.2944463332101,58,513,58,513,-0.0343332807596455,0.00548158102306113,0.00800755116940382
"ENSG00000010810.17",71.5279965021624,46.4274806366341,58,513,58,513,-0.623529036306505,9.42587548983105e-13,3.60101651774853e-12
"ENSG00000010818.10",59.9633183171269,42.0165653799429,58,513,58,513,-0.513121988413972,0.00584614174904831,0.00850978765134933
"ENSG00000010932.17",1.22416143814782,3.56242756665818,55,503,58,513,1.54106685257598,5.23147277772328e-09,1.38895496391152e-08
"ENSG00000011007.12",88.2080451149871,72.7124429460845,58,513,58,513,-0.278707977383222,1.46527235268092e-10,4.48887194478786e-10
"ENSG00000011009.11",52.9899961320808,97.1484746818473,58,513,58,513,0.874471322308769,7.56754351476964e-22,7.14600492675728e-21
"ENSG00000011021.23",28.5723799837019,22.1217726200541,58,513,58,513,-0.369154219436228,8.91858592596165e-10,2.55086138276932e-09
"ENSG00000011028.14",207.638519547575,131.588253212714,58,513,58,513,-0.658043400046108,9.13215331769766e-12,3.16406083130475e-11
"ENSG00000011083.9",0.110743702762872,0.222004648959516,6,201,58,513,1.0033652231991,1.21686893320213e-07,2.85575697952874e-07
"ENSG00000011105.14",93.8854455453069,53.4745203821139,58,513,58,513,-0.812049885727774,2.30458214383529e-19,1.68741195922226e-18
"ENSG00000011114.15",43.7308229563518,41.9895790360089,58,513,58,513,-0.0586191736971688,0.016122219736113,0.0222123846440424
"ENSG00000011132.12",10.9084626073845,14.4393520093306,58,513,58,513,0.404558211618465,3.18191543079438e-09,8.64745492283617e-09
"ENSG00000011143.19",11.8523960138582,17.676428793063,58,513,58,513,0.576648097646859,2.16438887259557e-16,1.1845233116716e-15
"ENSG00000011198.10",57.7294691652118,31.4588505988077,58,513,58,513,-0.875841999053354,1.7539334424299e-22,1.78190946172069e-21
"ENSG00000011201.12",237.979110651037,34.3852964496069,58,513,58,513,-2.79097125327367,2.20262570891206e-34,6.88110760157979e-32
"ENSG00000011243.18",19.5999301390834,25.3729098984051,58,513,58,513,0.372440472638912,2.02016817922784e-06,4.22214505887998e-06
"ENSG00000011258.16",19.8461888687517,25.2179783920721,58,513,58,513,0.345590637833465,1.85213902387797e-05,3.53045923328289e-05
"ENSG00000011260.14",30.7950619396533,40.6817614316559,58,513,58,513,0.401683116165,3.51094938397331e-08,8.66575749945708e-08
"ENSG00000011275.19",53.282070935027,64.7289729224063,58,513,58,513,0.280761455011118,0.000108585846937399,0.000191782864135901
"ENSG00000011295.16",58.056949785343,48.2687750286654,58,513,58,513,-0.266378562838443,9.62577211826595e-09,2.49431728969621e-08
"ENSG00000011304.22",202.437690138883,275.113600958109,58,513,58,513,0.442549546740487,1.76974183372495e-15,8.82081010457932e-15
"ENSG00000011332.19",0.349123284313255,0.969490446534141,37,409,58,513,1.47349010319901,0.00393804793885324,0.00585144187644254
"ENSG00000011347.10",6.95443061504713,79.5011381712167,58,513,58,513,3.51497120882747,3.44536021926065e-26,5.66143662328353e-25
"ENSG00000011376.12",19.6243327576283,23.0760695245519,58,513,58,513,0.23375391303061,0.000541962497290659,0.000889330906322003
"ENSG00000011405.13",83.0479368492738,61.2252497229901,58,513,58,513,-0.439817574713718,1.09117817562628e-12,4.14035536217249e-12
"ENSG00000011422.12",80.6343852133265,97.9972914397688,58,513,58,513,0.281346691294886,0.498804634907675,0.543093155308572
"ENSG00000011426.11",3.58947122214012,50.7471329207079,58,513,58,513,3.82148307989117,1.8296737429275e-32,1.44621380608143e-30
"ENSG00000011451.21",46.671548519174,49.0295035043115,58,513,58,513,0.0711068168982642,0.328994221410941,0.371715592795398
"ENSG00000011454.18",72.4380935458803,59.5102330165765,58,513,58,513,-0.283610810585762,3.72375419204263e-11,1.21314410313573e-10
"ENSG00000011465.18",1116.132527582,413.710087117146,58,513,58,513,-1.43181630133249,4.07763206003915e-23,4.51308395274345e-22
"ENSG00000011478.13",9.37824890449326,17.1203584417127,58,513,58,513,0.868322432458811,1.73165989160602e-18,1.16608208559213e-17
"ENSG00000011485.15",47.7801897853028,55.9296119607361,58,513,58,513,0.227199736687462,0.00407668870607587,0.0060447770948606
"ENSG00000011523.14",30.7369100599852,25.1891125443648,58,513,58,513,-0.287171845789118,4.0925598734654e-07,9.15575074164356e-07
"ENSG00000011566.15",37.7409720524293,45.5899238300325,58,513,58,513,0.272583417487235,0.00326247029525329,0.00489389193369365
"ENSG00000011590.14",0.695174555094897,1.16346445203767,49,480,58,513,0.742979949524342,4.72277066909146e-06,9.52320177488075e-06
"ENSG00000011600.12",228.565638378727,85.216129345618,58,513,58,513,-1.42341010241896,3.06358682900176e-23,3.4504139728182e-22
"ENSG00000011638.11",35.3844484003326,68.8937384540676,58,513,58,513,0.961257437001143,1.44597857878585e-11,4.90567160497715e-11
"ENSG00000011677.13",0.0413868281541745,2.90006008385431,2,186,58,513,6.13076729420902,8.09761313536346e-06,1.59901976925499e-05
"ENSG00000012048.23",6.4236906791466,18.0353728954204,58,513,58,513,1.48935492293124,1.00969194679252e-17,6.32219901401321e-17
"ENSG00000012061.16",36.1591991744054,42.0456159489654,58,513,58,513,0.217592653637988,0.0252081081309665,0.0338576708758738
"ENSG00000012124.17",15.4485930992858,9.69194782830019,58,510,58,513,-0.672616914219278,2.38896042052563e-07,5.46375277631459e-07
"ENSG00000012171.20",115.193781164437,41.3823716382916,58,513,58,513,-1.4769745997065,1.17761266756897e-23,1.39958838869316e-22
"ENSG00000012174.12",21.0289443285794,29.2197256936,58,513,58,513,0.474566207264849,5.75648171342216e-09,1.52187782715721e-08
"ENSG00000012211.13",8.10540397054747,14.0965691636985,58,513,58,513,0.798388084793366,2.14906177480474e-20,1.74816116225747e-19
"ENSG00000012223.13",54.5473544419429,134.041854878443,58,510,58,513,1.29710242353707,0.0571290910940925,0.0730417348838575
"ENSG00000012232.9",49.1106841124822,53.5021762666991,58,513,58,513,0.123560656664887,0.928075144908944,0.938482060525626
"ENSG00000012504.15",0.235215819378606,0.86994171501185,20,120,58,513,1.88693365395086,1.62826416055764e-09,4.53982940945539e-09
"ENSG00000012660.14",138.222251867957,141.36471427599,58,513,58,513,0.0324321689219463,0.599425229552919,0.639565638297528
"ENSG00000012779.11",188.210430092876,53.9410602770856,58,513,58,513,-1.80289079549585,2.86241890513501e-29,8.40219204793657e-28
"ENSG00000012817.16",17.4014601161403,19.4915892612032,27,245,58,513,0.163643362256808,0.87936326821293,0.895573830265212
"ENSG00000012822.16",177.053439659879,77.906361816662,58,513,58,513,-1.18437182321049,3.04907026092885e-32,2.15090596202406e-30
"ENSG00000012963.15",33.7985214590014,36.2624484052725,58,513,58,513,0.101516201597769,0.968184521186827,0.97296741871806
"ENSG00000012983.11",43.6602520007835,45.1175859796219,58,513,58,513,0.047369420893607,0.690929422786436,0.726242486291823
"ENSG00000013016.16",18.4516216410922,15.8759055606511,58,513,58,513,-0.216908729234535,0.00563938193192326,0.00822570511130733
"ENSG00000013275.8",59.0979125829433,104.124726316091,58,513,58,513,0.817133625078564,1.66310574315295e-21,1.51381272673672e-20
"ENSG00000013288.9",101.953091059963,88.834143323976,58,513,58,513,-0.198719329467211,8.37051586632228e-05,0.000149570391777223
"ENSG00000013297.12",11.0487710289585,4.56288449136963,58,510,58,513,-1.27586786766749,1.33765503961649e-23,1.57694265721545e-22
"ENSG00000013306.16",81.0246724129614,196.063119685398,58,513,58,513,1.27488499614397,3.952759556285e-29,1.10820850722255e-27
"ENSG00000013364.19",339.686395857064,398.103500868428,58,513,58,513,0.228940117650404,0.0687541244785339,0.086725905333863
"ENSG00000013374.16",78.9750022802017,84.3719687985913,58,513,58,513,0.095367693169198,0.699616356079073,0.73390359834614
"ENSG00000013375.16",29.7376899079594,42.1336957417268,58,513,58,513,0.502681887039428,2.59553671642215e-08,6.47453179775191e-08
"ENSG00000013392.8",8.55545937230675,9.0795328249122,58,513,58,513,0.0857727474045403,0.647518527918347,0.68527912605393
"ENSG00000013441.16",70.5587512392728,70.1797126198337,58,513,58,513,-0.00777098802592121,0.885494824083513,0.900979224287524
"ENSG00000013503.10",12.6229094263906,11.8046365877137,58,513,58,513,-0.096690844144125,0.00177350533863245,0.00274218283622394
"ENSG00000013523.11",28.4274366532576,28.275983692819,58,513,58,513,-0.00770679980925258,0.0881954935878569,0.109598316624727
"ENSG00000013561.18",50.0916336804021,47.4212084006625,58,513,58,513,-0.0790372377328115,0.0122375046640985,0.0171336817689416
"ENSG00000013563.14",12.0896374706077,12.7661099879853,58,513,58,513,0.0785479992300833,0.859041190775765,0.877806897252351
"ENSG00000013573.17",9.73022832216673,28.1730055757271,58,513,58,513,1.53376791899574,7.2062413900482e-22,6.82447443369343e-21
"ENSG00000013583.10",60.5357924963402,40.0571972240096,58,513,58,513,-0.59572692475343,8.91853779102464e-18,5.61382270837296e-17
"ENSG00000013588.9",1550.71888926623,646.129439568769,58,513,58,513,-1.2630420665498,7.37053668588465e-24,8.97113282518484e-23
"ENSG00000013619.14",7.33433973734051,8.84638144113877,58,512,58,513,0.270420354828404,0.049089004080245,0.0634172030263274
"ENSG00000013725.14",16.1378410632443,16.6114351433995,58,513,58,513,0.0417291338711328,0.452589861135164,0.497335251283823
"ENSG00000013810.20",17.2128923402808,56.891445931399,58,513,58,513,1.72472220983311,3.58207512895946e-27,6.99410829867218e-26
"ENSG00000014123.10",42.2329986170004,45.2300663202946,58,513,58,513,0.0989114267219984,0.424796743757758,0.469151809675143
"ENSG00000014138.9",3.10601917008166,5.56511109699755,58,513,58,513,0.841343754611624,1.83390517660946e-14,8.23640931791641e-14
"ENSG00000014164.7",23.0530204986092,36.429390957791,58,513,58,513,0.660147084994309,4.72960737280412e-14,2.04404408229785e-13
"ENSG00000014216.16",222.874759365764,308.510516447186,58,513,58,513,0.469086428327307,5.25790351179765e-09,1.39554874033169e-08
"ENSG00000014257.16",8.30718132518516,7.92398122865108,58,513,58,513,-0.0681335826384527,0.0145962898948186,0.020234328548327
"ENSG00000014641.21",103.866917096732,117.371878864451,58,513,58,513,0.176350583340538,0.00751406373838532,0.0107980976191177
"ENSG00000014824.14",76.3353924938103,80.793577975067,58,513,58,513,0.0818885123245037,0.781382270562612,0.808016453643222
"ENSG00000014914.21",10.7919526120298,29.4271858944386,58,513,58,513,1.44719366627221,5.57767145886625e-17,3.22612418830875e-16
"ENSG00000014919.13",28.8456419613087,34.6856650783262,58,513,58,513,0.265986176710058,0.00302317407504512,0.00455341411222717
"ENSG00000015133.19",54.4731103247655,61.8404335645296,58,513,58,513,0.183006189024488,0.264982898254955,0.304385257868529
"ENSG00000015153.15",15.6181709636384,15.2205752483941,58,513,58,513,-0.0372026247863628,0.0762271648743673,0.095550669244478
"ENSG00000015171.20",115.218494827571,85.3543409882712,58,513,58,513,-0.432835882765956,1.20818357263223e-16,6.79347617591922e-16
"ENSG00000015285.11",29.8929048432328,18.1156694289219,58,513,58,513,-0.722564978995559,9.14595679117288e-14,3.85617284887466e-13
